,index,text,likes,Date,Time,confidence
22711,29079,"desperate try to be the same again
but i still like your most of the content",0,2025-05-31,09:31:26,[0.9252919]
22712,22444,oky now wait for our reply,0,2025-05-31,12:24:40,[0.9253171]
22713,34547,why is bjp's and trf's endgame the same ?,0,2025-05-31,08:07:44,[0.92534786]
22714,24480,"i cant wait to see how syed muzammil and shahzad ghias will take this video to the cleaners, i have not seen such a poor research, facts, and argumentation to justify the jingoism of a belligerent country
even a common individual with an ounce of intellect can counter the claims presented by dhruv, but i am eagerly waiting for muzammil shah’s take on this",0,2025-05-31,11:17:22,[0.9253554]
22715,37004,every hindu from nepal  support indian,0,2025-05-31,07:39:12,[0.92539877]
22716,35998,you are righteous bold journalist,0,2025-06-06,04:46:53,[0.9253994]
22717,10799,"make a video on burkina faso, recent sudden changes of most of the african countries to have their own gold mining, then allowing other countries for mining in their countries
most african countries are united now
saving their countries minerals",0,2025-06-01,14:12:45,[0.9253997]
22718,7061,how was operation bunyan al marsoos,1,2025-06-04,04:19:20,[0.9254081]
22719,21278,the last part is best,0,2025-05-31,13:11:12,[0.92541784]
22720,28194,"6:00 lmao, bragging about purchasing expensive stuff from other countries instead of cheap from neighbours
stopping trade is bad for both countries, dumbos",0,2025-06-03,06:47:31,[0.9254526]
22721,19205,then what about terror attack in baluchistan raw behind rail attack why not u speak on it,0,2025-05-31,14:51:17,[0.9254701]
22722,26441,very good nice i'm indian  support,0,2025-05-31,10:25:49,[0.9254969]
22723,521,"a social matter about equality of boy and girl
as a student, i truly feel that one of the reasons behind the unfair treatment of girls in our country is the way success is portrayed in the media
whenever a girl scores high marks, news channels enthusiastically announce, ""once again, the girls have outshined!
"" but when a boy tops the exams, there's rarely the same excitement or recognition
this kind of biased celebration can make boys feel overlooked and disheartened
it subtly fuels a sense of inequality and creates unnecessary division between genders, even in the field of education
dhruv rathee please responce me",8,2025-06-03,11:03:10,[0.9254984]
22724,28818,"what the fu ck are you discussing here
discussing busniness instesd of giving answers to the qyuestions asked by pakistani youtubers
you are no more our favourite",0,2025-05-31,09:36:26,[0.9255334]
22725,5754,why you are not providing evidence about the involvement of pakistan… indian are the biggest liar in world,1,2025-06-03,14:24:22,[0.9255343]
22726,17772,pakistan is still a state today because the pakistani military is in a strong position and suppresses the country's internal problems with a strong hand,0,2025-05-31,15:56:00,[0.9255349]
22727,36439,i love you sir i am always with you,0,2025-05-31,07:43:51,[0.9255842]
22728,28298,soon you get full truth,0,2025-05-31,09:45:55,[0.9255886]
22729,6719,"thank you dhruv rathi ji as always for your well researched facts based videos .. spreading communal hatred divides the country but most politicians ,boased media, for their vested interest of clinging to power will use it not bothered about country's, or it's citizens peace, prosperity .. but surely truth will prevail.. bharthiya ekta zindabad ..",1,2025-05-31,08:41:10,[0.9255999]
22730,29548,"not bieng indian,if you become a neutral one,then you will come to know what is actual reality behind your operation sindoor and cease fire",0,2025-06-03,13:32:29,[0.92563295]
22731,34124,fake comments are telling the truth about this fake and biased video,0,2025-06-05,01:36:40,[0.92563677]
22732,34990,"title galat hai response to pakistan people,
this should be
apologize to pakistani people",0,2025-05-31,08:02:20,[0.92564493]
22733,1525,king is always be a king,2,2025-05-31,13:53:55,[0.9256866]
22734,34456,i will still report ur channel,0,2025-05-31,08:08:42,[0.9256935]
22735,37076,"please make videos on history through animation
you are a very good storyteller and being a curious wight ,those videos give new opportunities to learn something new and please choose a unique idea
and thank you to entertain us",0,2025-05-31,07:38:37,[0.9257074]
22736,38689,ye sab sponsored hain 4 hours work week walay,0,2025-06-08,09:46:46,[0.9257077]
22737,20303,"good to see software update of druv after receiving love from pakistan , gave international references",0,2025-05-31,13:52:55,[0.9257182]
22738,20014,you kill your people and accuse pakistan,0,2025-06-02,04:57:02,[0.92573303]
22739,8590,suburb,1,2025-05-31,11:11:53,[0.9257357]
22740,32533,good job good news sir,0,2025-06-04,11:44:23,[0.9257464]
22741,7365,"you are hindu ,, this good hindus are clever than momin like harrish sultan",1,2025-05-31,12:01:25,[0.92578524]
22742,14279,neighbors nations need to work together to prevent conflict … what ever difference need to resolve through dialogue,0,2025-06-01,17:30:15,[0.92579037]
22743,23522,"you are just a lier .. so sad what kind of content you following
you must be in indian govt pressure",0,2025-06-02,12:53:56,[0.9258254]
22744,34532,"as a pakistani, i strongly condemn the attack on pahalgam and sincerely pray for peace, safety, and healing for people on both sides of the border
however, i must humbly point out that — in my opinion — there seems to be a lack of depth in your research on one specific point
after checking across the web and using independent ai tools, i could not find any credible, international source confirming pakistan attacked india with drones
all i saw were claims by indian officials, with no verification by global media. i.e (reuters, bbc, the guardian, al jazeera, the washington post)
we must be cautious not to follow a “north korea-style” information model, where facts are obscured from the public
truth and accountability are essential — on both sides
for clarity:
india’s drone usage is confirmed by international media, pakistan, and india itself
pakistani officials even reported drone shootdowns
pakistan’s so-called “500 drone swarm” is only claimed by india — with no confirmation by international or neutral media outlets
india’s strikes were part of a broader aerial operation involving missiles, loitering munitions, and drones, with some civilian targets unfortunately hit (e.g., mosques in bahawalpur and muridke)
let’s support peace, transparency, and dialogue — not propaganda or misinformation",0,2025-06-05,07:39:49,[0.9258289]
22745,23593,this time u went with right information ..,0,2025-05-31,11:45:51,[0.92585576]
22746,18686,why are the terrorists you see invisible to the rest of the world?,0,2025-05-31,15:14:40,[0.9258572]
22747,8795,"no issue bro, you first time fingerout pakistani nation name and claim on directly pakistani public, no worries, we know you need it to proceed your channel, otherwise this godi media will put you in trouble
keep it up, shower guilt and lies on us
unfortunetly now its a requirment of state where you lived
have a good health & time",1,2025-05-31,10:51:06,[0.9258612]
22748,11327,"visit pakistan they will show you original footage, so you can tele everything, pakistani military is offering open house to visit",0,2025-06-01,14:53:22,[0.925872]
22749,6295,tell us the present posation...now...,1,2025-06-03,06:13:10,[0.925876]
22750,21154,"again you are saying one sides view
just shut up
india india india you are using this
your country is not a world",0,2025-05-31,13:17:06,[0.925885]
22751,30269,"we believe india has done self attack from bangladesh
india is the dirtiest and shit country",0,2025-06-03,18:22:18,[0.92588764]
22752,1328,script is ready for movie operation sindoor by dhruv rathe,2,2025-05-31,09:30:19,[0.9259046]
22753,29368,pure comedy,0,2025-06-03,12:28:03,[0.92593277]
22754,994,"dhruv rathee only presents the indian perspective on operation sindoor, it's crucial to consider the pakistani viewpoint to gain a comprehensive understanding of the events
both nations have their narratives, and fostering mutual respect and dialogue is vital for regional stability and peace",3,2025-05-31,21:12:37,[0.9259617]
22755,29062,don’t see any valid response at all just some examples it should have been a strong response ?,0,2025-06-03,10:24:45,[0.92597747]
22756,25952,"riddle me this druv why does the only evidence you give are articles controlled by modi
when you tried the expose modi you used international articles",0,2025-05-31,10:38:45,[0.92598325]
22757,37332,"you are most intelligent person in the world
you know everything in the world
you should be appointed pm for the whole world",0,2025-06-07,03:35:05,[0.9260643]
22758,15023,now after watching this video i believe you are godi media,0,2025-06-01,18:22:57,[0.9260672]
22759,19201,"that's why we trust u, so don't let us shame about ur knowledge
always try to express attentic knowledge
love from pakistan",0,2025-05-31,14:51:01,[0.92607194]
22760,28794,21:32 former secretary vikram misri foreign secretary vikram misri,0,2025-05-31,09:36:58,[0.9261018]
22761,34235,"dhruv rathee: shows international media footage
also dhruv: hides the tag which says the source is indian media
man thinks pakistanis are stupid",0,2025-06-05,04:53:06,[0.92613846]
22762,22854,"come on, you lying indian man like your media",0,2025-05-31,12:10:25,[0.9261449]
22763,29990,please dhruv make video on dadagiri and gundaraj of ani,0,2025-05-31,09:15:15,[0.92614]
22764,28120,proud of you  sir,0,2025-05-31,09:49:57,[0.92620885]
22765,30712,proud of you sir,0,2025-05-31,09:02:41,[0.92620885]
22766,12675,when i read comments i knows most of people no have love of true no difference between godi media and dhru virathi laying,0,2025-05-31,22:24:05,[0.9262108]
22767,26472,as an indian i personally support your work and agenda ....great work @dhruv_rathee,0,2025-06-02,20:37:33,[0.9262314]
22768,2957,"bro!
please cover the ani topic.. yt'ber like mohak are a gem and these scummy people are just disgusting",1,2025-05-31,16:59:23,[0.92623836]
22769,1490,finally dhruv bhai's video,2,2025-06-01,13:54:33,[0.9262487]
22770,23118,wtf you down your credibility like rafael,0,2025-05-31,12:01:40,[0.92627037]
22771,13554,"video title - response to pak people
in video - pointing out right wingers (again)",0,2025-05-31,20:13:38,[0.9262753]
22772,1423,dhruv rathee should be the next prime minister of india.. then only india will become a developed country cz every political parties are corrupted..,2,2025-06-03,06:55:17,[0.92628115]
22773,5805,"wire and newslaundry are neutral?
?",1,2025-05-31,08:19:22,[0.92628664]
22774,18922,"i am agree with you before even i watch your full program, pakistani army is a criminal mafia, india should stand and support true democracy in pakistan
pak army will never give up until repeat of 1971",0,2025-05-31,15:03:36,[0.9262931]
